1843764
512900
1407576
2910596
2667972
1278236
2066318
1273776
93660
986552
2179156
4906892
4073318
2291548
682380
94998
41924
49060
105256
33004
35234
1391074
2959656
5189210
3093010
2572082
2713018
4835532
297482
969158
2161316
4767294
3697786
1881228
1257274
476328
315768
3631778
3126014
912516
345204
6244
974956
2967104
4719572
3887782
2491802
714046
1725574
4698610
1713086
438864
709586
135138
21408
309970
1889702
3590300
3682176
2211268
395289
1252368
701112
471422
50844
2271032
3953344
3453824
2898554
3694218
382668
3259368
4307468
4975576
2523914
2590814
937492
2648348
2920408
3978320
2119838
1352718
1551634
127110
1787568
4114350
2391764
1721114
469638
3004702
1599356
