0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.7442626953125,1307.0845947265625,1377.094482421875,1472.468994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.9658203125,1099.25439453125,1137.950927734375,1174.2562255859375,1231.7528076171875,1270.3675537109375,1326.6085205078125,1372.32470703125,1426.0501708984375,1454.5184326171875,1512.9315185546875,1587.9866943359375,1627.1190185546875,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.9646606445312,0.0,1020.05517578125,1055.862060546875,1099.3170166015625,1143.0875244140625,1191.3621826171875,1235.2418212890625,1276.152587890625,1319.3570556640625,1357.9400634765625,1399.0323486328125,1440.1661376953125,1511.0164794921875,1551.50537109375,0.0,1628.927490234375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.476806640625,1063.588134765625,1104.7808837890625,1162.8895263671875,1196.414794921875,1237.6375732421875,1281.1961669921875,1307.6983642578125,1351.3270263671875,1394.7169189453125,1438.44677734375,1498.8651123046875,1525.2496337890625,1546.03955078125,1535.8687744140625,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0535888671875,0.0,924.6685791015625,960.4890747070312,1001.5267333984375,1049.855224609375,1085.9345703125,1129.56298828125,1158.7376708984375,1204.2615966796875,1235.537109375,1266.4622802734375,1305.353515625,1346.4703369140625,1399.3670654296875,1430.834716796875,1434.874755859375,1453.8387451171875,1460.6673583984375,1466.9979248046875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.5217895507812,853.1416015625,0.0,903.76123046875,941.7267456054688,990.0330200195312,1019.103515625,1052.3385009765625,1084.2708740234375,1115.4310302734375,1151.4521484375,1187.1435546875,1221.3033447265625,1259.3448486328125,1293.2894287109375,1324.43359375,1340.8857421875,1362.2850341796875,1381.26806640625,1397.627685546875,1399.58349609375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.8004760742188,0.0,863.1935424804688,887.096435546875,920.7374267578125,954.3220825195312,985.9560546875,1019.1557006835938,1050.7724609375,1076.8782958984375,1108.4259033203125,1141.5711669921875,1165.667724609375,0.0,0.0,0.0,0.0,1289.705078125,1320.779296875,1332.2437744140625,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0299682617188,844.0869750976562,0.0,847.0192260742188,864.0852661132812,892.75732421875,921.0563354492188,950.2344360351562,981.1436157226562,1014.3787841796875,1036.30810546875,1062.2200927734375,1080.98779296875,1105.0872802734375,0.0,0.0,0.0,0.0,0.0,-32767.0,-32767.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.3347778320312,843.0322265625,862.0979614257812,876.4630737304688,902.4537963867188,928.221923828125,952.0291137695312,978.2732543945312,997.2555541992188,1020.9620361328125,1045.088134765625,1066.405029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.7849731445312,852.4424438476562,844.2619018554688,861.1319580078125,876.9597778320312,898.4681396484375,915.0033569335938,933.1795043945312,954.9796142578125,973.444091796875,1000.6630859375,1034.001220703125,1079.5211181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1115.5279541015625,-32767.0,-32767.0,0.0,0.0,0.0,948.4866943359375,910.7664794921875,875.571533203125,854.8572387695312,851.33642578125,873.0248413085938,892.0512084960938,908.4441528320312,927.4506225585938,943.4577026367188,957.723388671875,996.6456909179688,1039.792236328125,-32767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258.214599609375,1198.384765625,1172.9793701171875,-32767.0,1146.8985595703125,1106.686279296875,1059.0670166015625,0.0,991.5402221679688,949.0484008789062,911.029541015625,880.6062622070312,865.0982055664062,864.8535766601562,887.8062133789062,902.1618041992188,909.047119140625,929.8218994140625,963.3598022460938,1012.263427734375,1060.5875244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264.2803955078125,1211.498291015625,-32767.0,1261.8148193359375,1223.987060546875,-32767.0,1111.9259033203125,1079.4849853515625,1024.181396484375,977.2223510742188,951.3917236328125,928.9180297851562,890.8273315429688,860.5792846679688,877.0636596679688,888.37939453125,902.683837890625,933.4887084960938,-32767.0,1003.1159057617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287.1988525390625,0.0,0.0,1344.037841796875,0.0,0.0,0.0,1116.9874267578125,1066.9844970703125,1036.47119140625,994.1182250976562,961.623779296875,914.1585693359375,886.2552490234375,875.7306518554688,882.6474609375,891.0952758789062,912.3759155273438,943.3997802734375,997.3252563476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
