1240066
276317
1477110
2559210
2383480
853709
1927202
1532282
169927
959265
2190190
4427687
2778050
1754628
1091728
0
0
0
367808
41450
252990
1821972
2559819
4853942
3098183
2585827
1576253
1316751
300378
461060
2011588
5057122
4128365
2465535
1406201
181713
0
3881600
2419804
1562525
574142
0
747951
2805009
4527708
2656403
2124969
989054
1651061
4503302
3050908
1364169
980318
96225
0
392446
1896761
3598612
3229714
1930028
660631
2136533
725653
469793
283
2006159
4513598
3194869
2058158
4871764
0
2993546
4774463
3596586
2600576
1213985
705710
2007717
2075620
3962328
2186910
684132
2050022
54840
1551237
4798282
2934155
1907794
580983
3587301
2458488
