592191
12134
698576
1015203
1178729
716029
1691136
773766
14375
489170
955163
2338917
2141206
1583570
486201
0
0
0
12614
22006
142861
913054
1207856
2354594
1486218
2039447
272484
41967
12904
143036
996519
2442573
2161411
1135322
526090
24094
0
1937291
1629273
284894
66087
0
323907
1272658
2482410
2288739
1983117
387649
821268
2126963
1357205
264069
305283
10824
0
188061
792549
1880988
2011770
1522544
323654
1171085
483356
34058
66
959920
2302391
2268166
1676769
777049
0
1315314
2403128
2307597
1169533
645660
24984
840424
879645
1943892
1415837
613206
515207
2074
727592
2284958
2024639
1548304
489039
1767463
1393586
